timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1689732194939,2820,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-22,text,true,,918,817,150,150,http://trans.icheckstage.com/,2817,0,144
1689732194928,2861,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-4,text,true,,918,817,150,150,http://trans.icheckstage.com/,2861,0,151
1689732195049,2741,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-38,text,true,,918,817,150,150,http://trans.icheckstage.com/,2741,0,91
1689732195028,2766,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-35,text,true,,918,817,150,150,http://trans.icheckstage.com/,2766,0,87
1689732195156,3033,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-53,text,true,,918,817,150,150,http://trans.icheckstage.com/,3033,0,98
1689732195198,3034,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-59,text,true,,918,817,150,150,http://trans.icheckstage.com/,3034,0,96
1689732194928,3345,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-1,text,true,,918,817,150,150,http://trans.icheckstage.com/,3345,0,154
1689732195177,3413,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-56,text,true,,918,817,150,150,http://trans.icheckstage.com/,3413,0,105
1689732194932,3975,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-21,text,true,,918,817,150,150,http://trans.icheckstage.com/,3974,0,147
1689732195170,3836,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-55,text,true,,918,817,150,150,http://trans.icheckstage.com/,3836,0,84
1689732195014,4058,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-33,text,true,,918,817,150,150,http://trans.icheckstage.com/,4058,0,91
1689732195044,4114,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-37,text,true,,918,817,150,150,http://trans.icheckstage.com/,4114,0,96
1689732195126,4361,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-49,text,true,,918,817,150,150,http://trans.icheckstage.com/,4360,0,117
1689732195099,4413,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-45,text,true,,918,817,150,150,http://trans.icheckstage.com/,4413,0,107
1689732194929,4624,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-14,text,true,,918,817,150,150,http://trans.icheckstage.com/,4624,0,169
1689732195274,4317,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-70,text,true,,918,817,150,150,http://trans.icheckstage.com/,4317,0,80
1689732195261,4371,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-68,text,true,,918,817,150,150,http://trans.icheckstage.com/,4371,0,91
1689732194928,4704,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-8,text,true,,918,817,150,150,http://trans.icheckstage.com/,4703,0,175
1689732195192,4671,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-58,text,true,,918,817,150,150,http://trans.icheckstage.com/,4671,0,90
1689732195266,4598,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-69,text,true,,918,817,150,150,http://trans.icheckstage.com/,4598,0,86
1689732195281,4665,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-71,text,true,,918,817,150,150,http://trans.icheckstage.com/,4665,0,90
1689732195058,4935,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-39,text,true,,918,817,150,150,http://trans.icheckstage.com/,4935,0,82
1689732195231,4800,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-64,text,true,,918,817,150,150,http://trans.icheckstage.com/,4800,0,94
1689732195142,4889,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-51,text,true,,918,817,150,150,http://trans.icheckstage.com/,4889,0,101
1689732194947,5121,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-23,text,true,,918,817,150,150,http://trans.icheckstage.com/,5121,0,133
1689732195308,4760,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-75,text,true,,918,817,150,150,http://trans.icheckstage.com/,4760,0,74
1689732195085,5300,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-43,text,true,,918,817,150,150,http://trans.icheckstage.com/,5300,0,121
1689732195324,5064,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-77,text,true,,918,817,150,150,http://trans.icheckstage.com/,5064,0,78
1689732194929,5501,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-17,text,true,,918,817,150,150,http://trans.icheckstage.com/,5501,0,169
1689732194994,5483,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-30,text,true,,918,817,150,150,http://trans.icheckstage.com/,5483,0,110
1689732195336,5141,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-79,text,true,,918,817,150,150,http://trans.icheckstage.com/,5141,0,82
1689732195009,5468,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-32,text,true,,918,817,150,150,http://trans.icheckstage.com/,5468,0,95
1689732195205,5306,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-60,text,true,,918,817,150,150,http://trans.icheckstage.com/,5306,0,120
1689732195303,5647,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-74,text,true,,918,817,150,150,http://trans.icheckstage.com/,5647,0,79
1689732195021,5933,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-34,text,true,,918,817,150,150,http://trans.icheckstage.com/,5933,0,83
1689732194953,6001,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-24,text,true,,918,817,150,150,http://trans.icheckstage.com/,6001,0,126
1689732194929,6026,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-16,text,true,,918,817,150,150,http://trans.icheckstage.com/,6025,0,154
1689732194974,6023,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-27,text,true,,918,817,150,150,http://trans.icheckstage.com/,6022,0,130
1689732195364,5633,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-83,text,true,,918,817,150,150,http://trans.icheckstage.com/,5632,0,73
1689732194928,6101,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-3,text,true,,918,817,150,150,http://trans.icheckstage.com/,6101,0,151
1689732195393,5637,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-87,text,true,,918,817,150,150,http://trans.icheckstage.com/,5637,0,79
1689732195407,5623,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-89,text,true,,918,817,150,150,http://trans.icheckstage.com/,5623,0,79
1689732194928,6381,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-10,text,true,,918,817,150,150,http://trans.icheckstage.com/,6381,0,186
1689732194960,6751,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-25,text,true,,918,817,150,150,http://trans.icheckstage.com/,6750,0,119
1689732194928,6824,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-12,text,true,,918,817,150,150,http://trans.icheckstage.com/,6824,0,150
1689732195344,6409,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-80,text,true,,918,817,150,150,http://trans.icheckstage.com/,6409,0,80
1689732195295,6502,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-73,text,true,,918,817,150,150,http://trans.icheckstage.com/,6502,0,87
1689732195372,6425,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-84,text,true,,918,817,150,150,http://trans.icheckstage.com/,6425,0,76
1689732195065,6775,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-40,text,true,,918,817,150,150,http://trans.icheckstage.com/,6775,0,86
1689732194929,6950,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-15,text,true,,918,817,150,150,http://trans.icheckstage.com/,6950,0,169
1689732195429,6450,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-92,text,true,,918,817,150,150,http://trans.icheckstage.com/,6450,0,83
1689732194929,6950,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-13,text,true,,918,817,150,150,http://trans.icheckstage.com/,6950,0,175
1689732195037,6842,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-36,text,true,,918,817,150,150,http://trans.icheckstage.com/,6842,0,78
1689732195185,6694,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-57,text,true,,918,817,150,150,http://trans.icheckstage.com/,6694,0,97
1689732195415,6465,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-90,text,true,,918,817,150,150,http://trans.icheckstage.com/,6465,0,80
1689732194929,6986,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-18,text,true,,918,817,150,150,http://trans.icheckstage.com/,6986,0,175
1689732195399,6516,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-88,text,true,,918,817,150,150,http://trans.icheckstage.com/,6516,0,87
1689732194929,7753,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-7,text,true,,918,817,150,150,http://trans.icheckstage.com/,7753,0,185
1689732195389,7334,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-86,text,true,,918,817,150,150,http://trans.icheckstage.com/,7333,0,79
1689732195135,7666,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-50,text,true,,918,817,150,150,http://trans.icheckstage.com/,7666,0,108
1689732195457,7344,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-96,text,true,,918,817,150,150,http://trans.icheckstage.com/,7344,0,103
1689732195470,7331,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-98,text,true,,918,817,150,150,http://trans.icheckstage.com/,7331,0,91
1689732195106,7695,VerifyRoutingNumber - Not Found,200,OK,ROUTING_NUMBER 1-46,text,true,,918,817,150,150,http://trans.icheckstage.com/,7695,0,123
